Course_ID,Course_Duration,Course_Duration_MOOC,Year,Courses_perYear,Duration_Video,Duration_Quiz,Duration_Exam,Number_Video,Number_Quiz,Number_Exam,Number_Video_1H,Number_Video_2H,Number_video_3H,Number_Video_4H,Number_Quizz_1H,Number_Quizz_2H,Number_Exam_1H,Number_Exam_2H,Number_Exam_3H,Number_Exam_4H
315,19,2,2013,2418,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0
316,24,19,2013,2418,9,10,0,5,10,0,1,4,0,0,10,0,0,0,0,0
317,74,61,2013,2418,30,29,2,29,27,1,28,1,0,0,25,2,0,1,0,0
318,15,10,2013,2418,3,4,3,1,2,2,0,0,1,0,0,2,1,1,0,0
319,77,72,2013,2418,32,37,3,19,28,2,10,5,4,0,19,9,1,1,0,0
320,50,30,2013,2418,11,17,2,5,11,2,1,2,2,0,5,6,2,0,0,0
321,43,28,2013,2418,9,16,3,7,14,3,5,2,0,0,12,2,3,0,0,0
322,29,3,2013,2418,2,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0
323,10,6,2013,2418,3,2,1,1,2,0,0,0,1,0,2,0,0,0,0,0
324,13,1,2013,2418,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
325,31,30,2013,2418,21,6,3,13,5,1,8,3,1,1,4,1,0,0,1,0
326,53,35,2013,2418,22,12,1,12,11,1,7,0,5,0,10,1,1,0,0,0
327,74,6,2013,2418,3,2,1,2,1,0,1,1,0,0,0,1,0,0,0,0
328,12,8,2013,2418,4,4,0,2,3,0,0,2,0,0,2,1,0,0,0,0
329,27,1,2013,2418,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
330,36,7,2013,2418,4,3,0,3,2,0,2,1,0,0,1,1,0,0,0,0
331,71,48,2013,2418,32,14,2,31,9,1,30,1,0,0,4,5,0,1,0,0
332,21,10,2013,2418,3,5,2,1,3,1,0,0,1,0,1,2,0,1,0,0
333,22,19,2013,2418,13,5,1,10,4,0,8,1,1,0,3,1,0,0,0,0
334,41,35,2013,2418,23,10,2,13,8,1,4,8,1,0,6,2,0,1,0,0
335,26,4,2013,2418,1,2,1,1,1,0,1,0,0,0,0,1,0,0,0,0
336,38,20,2013,2418,13,4,3,11,3,2,10,0,1,0,2,1,1,1,0,0
338,86,17,2013,2418,9,7,1,9,5,0,9,0,0,0,3,2,0,0,0,0
339,15,15,2013,2418,4,8,3,3,6,1,2,1,0,0,4,2,0,0,1,0
340,46,15,2013,2418,5,6,4,3,3,3,2,0,1,0,0,3,2,1,0,0
341,21,8,2013,2418,3,4,1,2,2,1,1,1,0,0,0,2,1,0,0,0
342,34,32,2013,2418,21,8,3,18,5,3,17,0,0,1,2,3,3,0,0,0
343,34,7,2013,2418,2,3,2,1,3,1,0,1,0,0,3,0,0,1,0,0
344,14,8,2013,2418,4,3,1,4,3,1,4,0,0,0,3,0,1,0,0,0
345,31,30,2013,2418,18,9,3,9,7,1,6,0,0,3,5,2,0,0,1,0
346,26,12,2013,2418,4,5,3,1,3,3,0,0,0,1,1,2,3,0,0,0
347,68,63,2013,2418,41,19,3,35,16,2,32,1,1,1,13,3,1,1,0,0
348,20,13,2013,2418,8,5,0,4,3,0,1,2,1,0,1,2,0,0,0,0
349,10,3,2013,2418,1,2,0,1,1,0,1,0,0,0,0,1,0,0,0,0
350,16,7,2013,2418,2,4,1,1,2,0,0,1,0,0,0,2,0,0,0,0
351,15,5,2013,2418,2,2,1,2,1,1,2,0,0,0,0,1,1,0,0,0
352,35,17,2013,2418,13,4,0,10,4,0,9,0,0,1,4,0,0,0,0,0
353,80,62,2013,2418,25,35,2,23,32,1,22,0,1,0,29,3,0,1,0,0
354,27,16,2013,2418,11,3,2,10,2,1,9,1,0,0,1,1,0,1,0,0
355,14,13,2013,2418,4,7,2,2,5,1,0,2,0,0,3,2,0,1,0,0
356,15,10,2013,2418,7,2,1,6,2,1,5,1,0,0,2,0,1,0,0,0
357,87,4,2013,2418,3,1,0,3,1,0,3,0,0,0,1,0,0,0,0,0
358,29,2,2013,2418,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0
359,56,18,2013,2418,6,8,4,4,7,3,3,0,1,0,6,1,2,1,0,0
360,63,20,2013,2418,8,12,0,3,11,0,0,2,0,1,10,1,0,0,0,0
361,50,25,2013,2418,17,7,1,16,5,1,15,1,0,0,3,2,1,0,0,0
362,15,13,2013,2418,3,7,3,2,5,2,1,1,0,0,3,2,1,1,0,0
363,26,8,2013,2418,2,4,2,1,2,2,0,1,0,0,0,2,2,0,0,0
364,80,78,2013,2418,33,43,2,17,42,2,7,4,6,0,41,1,2,0,0,0
365,20,1,2013,2418,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
367,34,33,2013,2418,14,19,0,14,10,0,14,0,0,0,1,9,0,0,0,0
368,41,34,2013,2418,19,14,1,10,12,1,2,7,1,0,10,2,1,0,0,0
369,33,21,2013,2418,9,10,2,3,9,1,1,0,0,2,8,1,0,1,0,0
370,11,5,2013,2418,3,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0
371,13,12,2013,2418,5,4,3,2,2,2,1,0,0,1,0,2,1,1,0,0
372,29,18,2013,2418,10,6,2,6,4,1,4,1,0,1,2,2,0,1,0,0
373,11,3,2013,2418,2,1,0,2,1,0,2,0,0,0,1,0,0,0,0,0
374,75,21,2013,2418,8,12,1,4,9,0,2,1,0,1,6,3,0,0,0,0
375,17,6,2013,2418,2,3,1,2,2,0,2,0,0,0,1,1,0,0,0,0
376,78,51,2013,2418,37,12,2,26,9,1,18,5,3,0,6,3,0,1,0,0
377,87,57,2013,2418,21,34,2,17,24,1,14,2,1,0,14,10,0,1,0,0
380,14,6,2013,2418,4,2,0,3,1,0,2,1,0,0,0,1,0,0,0,0
381,30,17,2013,2418,8,8,1,7,5,0,6,1,0,0,2,3,0,0,0,0
382,30,13,2013,2418,8,3,2,8,3,2,8,0,0,0,3,0,2,0,0,0
383,11,6,2013,2418,4,2,0,3,1,0,2,1,0,0,0,1,0,0,0,0
384,62,19,2013,2418,13,4,2,13,3,1,13,0,0,0,2,1,0,1,0,0
385,12,8,2013,2418,3,3,2,1,3,1,0,0,1,0,3,0,0,1,0,0
386,26,5,2013,2418,3,2,0,2,2,0,1,1,0,0,2,0,0,0,0,0
387,26,6,2013,2418,4,2,0,3,1,0,2,1,0,0,0,1,0,0,0,0
388,76,46,2013,2418,19,24,3,9,21,1,4,2,1,2,18,3,0,0,1,0
389,66,48,2013,2418,25,21,2,7,20,2,0,0,3,4,19,1,2,0,0,0
390,32,10,2013,2418,4,4,2,2,4,1,1,0,1,0,4,0,0,1,0,0
391,14,10,2013,2418,4,4,2,1,3,1,0,0,0,1,2,1,0,1,0,0
392,60,21,2013,2418,13,7,1,8,5,1,3,5,0,0,3,2,1,0,0,0
393,40,14,2013,2418,7,5,2,4,4,1,3,0,0,1,3,1,0,1,0,0
395,11,8,2013,2418,2,4,2,2,2,1,2,0,0,0,0,2,0,1,0,0
397,15,4,2013,2418,2,2,0,1,2,0,0,1,0,0,2,0,0,0,0,0
398,23,7,2013,2418,2,4,1,1,2,1,0,1,0,0,0,2,1,0,0,0
399,22,10,2013,2418,3,4,3,1,2,1,0,0,1,0,0,2,0,0,1,0
400,47,1,2013,2418,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
401,19,1,2013,2418,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
402,40,33,2013,2418,13,17,3,7,15,2,2,4,1,0,13,2,1,1,0,0
403,57,34,2013,2418,20,14,0,18,13,0,17,0,1,0,12,1,0,0,0,0
404,12,2,2013,2418,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0
405,50,9,2013,2418,2,5,2,1,5,1,0,1,0,0,5,0,0,1,0,0
406,33,17,2013,2418,11,4,2,9,3,1,8,0,1,0,2,1,0,1,0,0
407,43,2,2013,2418,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0
408,14,1,2013,2418,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
409,26,11,2013,2418,3,6,2,2,3,1,1,1,0,0,0,3,0,1,0,0
410,11,8,2013,2418,3,5,0,1,3,0,0,0,1,0,1,2,0,0,0,0
411,26,16,2013,2418,11,4,1,6,4,1,3,2,0,1,4,0,1,0,0,0
412,39,36,2013,2418,27,5,4,27,5,4,27,0,0,0,5,0,4,0,0,0
413,77,35,2013,2418,20,13,2,20,11,2,20,0,0,0,9,2,2,0,0,0
414,40,30,2013,2418,10,18,2,8,18,1,7,0,1,0,18,0,0,1,0,0
415,89,25,2013,2418,17,5,3,7,3,2,1,2,4,0,1,2,1,1,0,0
416,34,32,2013,2418,18,11,3,12,7,1,8,3,0,1,3,4,0,0,1,0
417,36,24,2013,2418,13,10,1,10,9,1,9,0,0,1,8,1,1,0,0,0
418,11,7,2013,2418,5,2,0,2,2,0,1,0,0,1,2,0,0,0,0,0
419,19,10,2013,2418,3,4,3,1,3,1,0,0,1,0,2,1,0,0,1,0
420,15,3,2013,2418,2,1,0,2,1,0,2,0,0,0,1,0,0,0,0,0
421,18,6,2013,2418,4,2,0,2,1,0,0,2,0,0,0,1,0,0,0,0
422,30,15,2013,2418,8,5,2,3,5,1,1,0,1,1,5,0,0,1,0,0
423,11,9,2013,2418,5,3,1,4,2,1,3,1,0,0,1,1,1,0,0,0
424,10,2,2013,2418,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0
425,17,10,2013,2418,3,4,3,1,4,2,0,0,1,0,4,0,1,1,0,0
426,68,44,2013,2418,20,21,3,6,13,2,0,2,0,4,5,8,1,1,0,0
427,35,21,2013,2418,12,7,2,7,4,2,2,5,0,0,1,3,2,0,0,0
428,30,21,2013,2418,14,6,1,9,5,0,4,5,0,0,4,1,0,0,0,0
429,53,34,2013,2418,21,10,3,10,6,1,4,1,5,0,2,4,0,0,1,0
430,74,40,2013,2418,28,10,2,13,7,1,2,9,0,2,4,3,0,1,0,0
431,35,32,2013,2418,19,12,1,8,7,1,3,1,2,2,2,5,1,0,0,0
432,11,1,2013,2418,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
433,25,6,2013,2418,3,3,0,2,2,0,1,1,0,0,1,1,0,0,0,0
434,13,4,2013,2418,1,2,1,1,2,1,1,0,0,0,2,0,1,0,0,0
435,38,35,2013,2418,21,12,2,14,11,1,7,7,0,0,10,1,0,1,0,0
436,40,21,2013,2418,12,5,4,5,5,3,0,3,2,0,5,0,2,1,0,0
437,27,19,2013,2418,10,9,0,3,6,0,0,0,2,1,3,3,0,0,0,0
438,88,17,2013,2418,6,7,4,5,6,3,4,1,0,0,5,1,2,1,0,0
439,17,13,2013,2418,8,4,1,7,3,0,6,1,0,0,2,1,0,0,0,0
440,27,7,2013,2418,3,3,1,1,3,0,0,0,1,0,3,0,0,0,0,0
441,10,6,2013,2418,2,3,1,2,3,1,2,0,0,0,3,0,1,0,0,0
442,89,85,2013,2418,56,29,0,25,24,0,1,20,1,3,19,5,0,0,0,0
443,85,19,2013,2418,11,6,2,6,5,1,3,1,2,0,4,1,0,1,0,0
444,17,13,2013,2418,8,3,2,4,2,1,0,4,0,0,1,1,0,1,0,0
445,26,20,2013,2418,10,7,3,4,5,2,1,1,1,1,3,2,1,1,0,0
446,89,42,2013,2418,29,10,3,14,8,2,5,3,6,0,6,2,1,1,0,0
447,15,12,2013,2418,7,3,2,2,3,1,0,0,1,1,3,0,0,1,0,0
448,33,24,2013,2418,16,8,0,15,7,0,14,1,0,0,6,1,0,0,0,0
449,18,2,2013,2418,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0
450,30,16,2013,2418,9,5,2,6,3,1,4,1,1,0,1,2,0,1,0,0
451,31,11,2013,2418,7,4,0,3,3,0,1,0,2,0,2,1,0,0,0,0
452,64,31,2013,2418,23,6,2,6,4,2,0,0,1,5,2,2,2,0,0,0
454,40,36,2013,2418,17,15,4,10,14,3,7,0,2,1,13,1,2,1,0,0
455,87,50,2013,2418,34,15,1,23,12,0,15,6,1,1,9,3,0,0,0,0
456,41,38,2013,2418,17,20,1,14,16,0,11,3,0,0,12,4,0,0,0,0
457,25,3,2013,2418,2,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0
458,15,4,2013,2418,1,2,1,1,2,1,1,0,0,0,2,0,1,0,0,0
459,11,2,2013,2418,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
461,18,5,2013,2418,1,3,1,0,3,1,0,0,0,0,3,0,1,0,0,0
462,84,65,2013,2418,25,37,3,11,20,1,1,8,0,2,3,17,0,0,1,0
463,34,3,2013,2418,2,1,0,2,1,0,2,0,0,0,1,0,0,0,0,0
464,70,26,2013,2418,18,7,1,5,5,1,0,1,0,4,3,2,1,0,0,0
466,36,6,2013,2418,3,2,1,2,1,0,1,1,0,0,0,1,0,0,0,0
467,38,4,2013,2418,1,2,1,1,1,1,1,0,0,0,0,1,1,0,0,0
468,88,5,2013,2418,4,1,0,4,1,0,4,0,0,0,1,0,0,0,0,0
469,34,28,2013,2418,17,10,1,9,5,1,4,3,1,1,0,5,1,0,0,0
470,56,45,2013,2418,25,20,0,19,11,0,15,3,0,1,2,9,0,0,0,0
471,24,21,2013,2418,9,11,1,8,6,1,7,1,0,0,1,5,1,0,0,0
472,49,25,2013,2418,10,14,1,7,12,1,6,0,0,1,10,2,1,0,0,0
473,19,17,2013,2418,12,4,1,8,3,1,6,0,2,0,2,1,1,0,0,0
474,37,24,2013,2418,17,4,3,17,4,2,17,0,0,0,4,0,1,1,0,0
475,27,19,2013,2418,10,6,3,5,5,1,1,3,1,0,4,1,0,0,1,0
476,15,12,2013,2418,6,6,0,4,6,0,2,2,0,0,6,0,0,0,0,0
477,31,25,2013,2418,9,15,1,6,12,1,4,1,1,0,9,3,1,0,0,0
478,60,56,2013,2418,32,23,1,27,17,0,22,5,0,0,11,6,0,0,0,0
479,87,22,2013,2418,12,8,2,5,6,1,1,1,3,0,4,2,0,1,0,0
480,36,29,2013,2418,11,16,2,8,8,2,5,3,0,0,0,8,2,0,0,0
481,25,4,2013,2418,2,2,0,1,2,0,0,1,0,0,2,0,0,0,0,0
482,40,33,2013,2418,25,6,2,19,4,1,16,1,1,1,2,2,0,1,0,0
483,14,2,2013,2418,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0
484,33,18,2013,2418,10,8,0,9,7,0,8,1,0,0,6,1,0,0,0,0
485,14,10,2013,2418,2,6,2,1,4,1,0,1,0,0,2,2,0,1,0,0
486,17,10,2013,2418,3,5,2,3,3,1,3,0,0,0,1,2,0,1,0,0
487,13,8,2013,2418,2,4,2,1,4,2,0,1,0,0,4,0,2,0,0,0
488,27,12,2013,2418,4,5,3,2,3,2,1,0,1,0,1,2,1,1,0,0
489,40,29,2013,2418,19,8,2,11,7,1,7,2,0,2,6,1,0,1,0,0
490,19,5,2013,2418,2,3,0,2,2,0,2,0,0,0,1,1,0,0,0,0
491,19,15,2013,2418,4,7,4,3,7,3,2,1,0,0,7,0,2,1,0,0
492,22,14,2013,2418,7,6,1,2,5,1,0,0,1,1,4,1,1,0,0,0
493,17,17,2013,2418,12,3,2,3,3,2,0,0,0,3,3,0,2,0,0,0
494,44,40,2013,2418,22,15,3,19,10,1,17,1,1,0,5,5,0,0,1,0
495,40,27,2013,2418,18,8,1,15,6,1,14,0,0,1,4,2,1,0,0,0
496,75,74,2013,2418,52,21,1,16,16,1,0,5,2,9,11,5,1,0,0,0
497,35,34,2013,2418,23,7,4,13,7,3,6,5,1,1,7,0,2,1,0,0
498,11,7,2013,2418,3,3,1,2,2,1,1,1,0,0,1,1,1,0,0,0
499,38,6,2013,2418,3,2,1,1,1,0,0,0,1,0,0,1,0,0,0,0
500,59,34,2013,2418,21,10,3,7,7,2,0,3,1,3,4,3,1,1,0,0
501,12,3,2013,2418,2,1,0,2,1,0,2,0,0,0,1,0,0,0,0,0
502,22,14,2013,2418,6,7,1,3,6,1,0,3,0,0,5,1,1,0,0,0
503,76,5,2013,2418,1,3,1,1,2,1,1,0,0,0,1,1,1,0,0,0
504,33,9,2013,2418,3,5,1,1,4,0,0,0,1,0,3,1,0,0,0,0
505,37,18,2013,2418,13,3,2,4,2,1,0,0,3,1,1,1,0,1,0,0
506,13,6,2013,2418,2,3,1,1,2,0,0,1,0,0,1,1,0,0,0,0
507,15,13,2013,2418,5,7,1,3,6,0,2,0,1,0,5,1,0,0,0,0
508,74,26,2013,2418,7,16,3,7,10,2,7,0,0,0,4,6,1,1,0,0
509,35,3,2013,2418,1,2,0,1,1,0,1,0,0,0,0,1,0,0,0,0
510,45,21,2013,2418,11,9,1,6,6,1,4,0,1,1,3,3,1,0,0,0
512,17,2,2013,2418,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
513,28,11,2013,2418,3,5,3,2,4,1,1,1,0,0,3,1,0,0,1,0
514,33,1,2013,2418,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
515,18,8,2013,2418,3,4,1,3,4,0,3,0,0,0,4,0,0,0,0,0
516,75,17,2013,2418,12,3,2,11,3,1,10,1,0,0,3,0,0,1,0,0
517,83,49,2013,2418,33,12,4,22,11,2,15,4,2,1,10,1,1,0,1,0
518,86,80,2013,2418,41,38,1,10,22,1,0,0,0,0,6,16,1,0,0,0
519,32,13,2013,2418,3,8,2,2,6,2,1,1,0,0,4,2,2,0,0,0
520,23,5,2013,2418,2,2,1,1,1,1,0,1,0,0,0,1,1,0,0,0
521,25,10,2013,2418,4,4,2,2,3,1,1,0,1,0,2,1,0,1,0,0
522,66,17,2013,2418,5,10,2,3,7,2,2,0,1,0,4,3,2,0,0,0
523,30,27,2013,2418,16,10,1,5,8,1,0,1,2,2,6,2,1,0,0,0
524,52,25,2013,2418,13,11,1,11,9,1,10,0,1,0,7,2,1,0,0,0
525,19,3,2013,2418,2,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0
526,30,10,2013,2418,5,3,2,4,2,1,3,1,0,0,1,1,0,1,0,0
527,73,8,2013,2418,3,4,1,2,2,0,1,1,0,0,0,2,0,0,0,0
528,39,21,2013,2418,11,9,1,6,6,1,1,5,0,0,3,3,1,0,0,0
529,35,12,2013,2418,8,3,1,4,2,1,0,4,0,0,1,1,1,0,0,0
530,35,2,2013,2418,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0
531,57,4,2013,2418,1,2,1,0,2,1,0,0,0,0,2,0,1,0,0,0
532,14,10,2013,2418,7,2,1,2,1,1,0,0,1,1,0,1,1,0,0,0
533,20,12,2013,2418,7,5,0,7,3,0,7,0,0,0,1,2,0,0,0,0
534,52,45,2013,2418,33,11,1,26,11,1,22,1,3,0,11,0,1,0,0,0
535,25,6,2013,2418,4,2,0,4,2,0,4,0,0,0,2,0,0,0,0,0
536,63,33,2013,2418,23,8,2,11,5,1,1,8,2,0,2,3,0,1,0,0
537,40,24,2013,2418,17,6,1,15,4,0,13,2,0,0,2,2,0,0,0,0
538,52,7,2013,2418,4,3,0,1,2,0,0,0,0,1,1,1,0,0,0,0
539,67,61,2013,2418,26,32,3,21,19,2,16,5,0,0,6,13,1,1,0,0
540,80,62,2013,2418,34,24,4,20,13,1,10,6,4,0,2,11,0,0,0,1
541,33,10,2013,2418,3,5,2,2,3,1,1,1,0,0,1,2,0,1,0,0
542,75,48,2013,2418,20,27,1,6,26,0,0,2,0,4,25,1,0,0,0,0
543,39,30,2013,2418,19,10,1,15,9,1,13,0,2,0,8,1,1,0,0,0
544,39,32,2013,2418,14,15,3,12,11,1,11,0,1,0,7,4,0,0,1,0
545,32,1,2013,2418,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
546,15,14,2013,2418,7,4,3,4,3,2,1,3,0,0,2,1,1,1,0,0
547,28,23,2013,2418,8,12,3,6,6,3,5,0,1,0,0,6,3,0,0,0
548,34,6,2013,2418,1,4,1,0,4,1,0,0,0,0,4,0,1,0,0,0
549,13,9,2013,2418,6,3,0,3,2,0,1,1,1,0,1,1,0,0,0,0
550,15,14,2013,2418,9,4,1,5,2,1,1,4,0,0,0,2,1,0,0,0
551,55,27,2013,2418,16,7,4,11,5,1,9,0,1,1,3,2,0,0,0,1
552,37,15,2013,2418,7,6,2,5,4,2,4,0,1,0,2,2,2,0,0,0
553,19,16,2013,2418,7,5,4,4,3,2,2,1,1,0,1,2,1,0,1,0
554,14,1,2013,2418,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
555,13,11,2013,2418,3,5,3,1,3,3,0,0,1,0,1,2,3,0,0,0
556,73,36,2013,2418,23,12,1,16,8,0,12,1,3,0,4,4,0,0,0,0
557,16,15,2013,2418,7,7,1,6,6,0,5,1,0,0,5,1,0,0,0,0
558,11,3,2013,2418,1,2,0,1,1,0,1,0,0,0,0,1,0,0,0,0
559,24,16,2013,2418,5,9,2,4,8,1,3,1,0,0,7,1,0,1,0,0
560,30,21,2013,2418,16,4,1,15,3,1,14,1,0,0,2,1,1,0,0,0
561,12,11,2013,2418,7,3,1,2,3,1,0,0,1,1,3,0,1,0,0,0
562,29,23,2013,2418,13,7,3,9,4,2,7,1,0,1,1,3,1,1,0,0
563,82,39,2013,2418,19,16,4,18,13,2,17,1,0,0,10,3,1,0,1,0
565,80,22,2013,2418,8,11,3,4,6,3,1,2,1,0,1,5,3,0,0,0
567,61,52,2013,2418,25,26,1,8,18,1,0,2,3,3,10,8,1,0,0,0
568,90,31,2013,2418,14,15,2,8,9,1,3,4,1,0,3,6,0,1,0,0
569,35,28,2013,2418,15,9,4,14,8,2,13,1,0,0,7,1,1,0,1,0
570,12,11,2013,2418,4,6,1,3,5,1,2,1,0,0,4,1,1,0,0,0
571,31,24,2013,2418,16,6,2,13,5,1,10,3,0,0,4,1,0,1,0,0
572,25,17,2013,2418,8,8,1,2,5,1,0,0,0,2,2,3,1,0,0,0
573,20,12,2013,2418,5,5,2,1,3,1,0,0,0,0,1,2,0,1,0,0
574,13,1,2013,2418,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
575,90,64,2013,2418,47,14,3,26,13,1,16,3,3,4,12,1,0,0,1,0
576,11,3,2013,2418,1,2,0,1,1,0,1,0,0,0,0,1,0,0,0,0
577,10,2,2013,2418,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0
578,32,8,2013,2418,3,4,1,3,2,1,3,0,0,0,0,2,1,0,0,0
579,15,2,2013,2418,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
580,11,6,2013,2418,2,3,1,1,2,1,0,1,0,0,1,1,1,0,0,0
582,76,47,2013,2418,27,17,3,20,12,2,14,5,1,0,7,5,1,1,0,0
583,30,10,2013,2418,4,5,1,3,3,1,2,1,0,0,1,2,1,0,0,0
584,46,8,2013,2418,4,3,1,2,2,1,0,2,0,0,1,1,1,0,0,0
585,52,32,2013,2418,16,16,0,8,8,0,3,3,1,1,0,8,0,0,0,0
586,46,8,2013,2418,3,3,2,2,2,2,1,1,0,0,1,1,2,0,0,0
587,14,5,2013,2418,3,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0
588,79,49,2013,2418,29,16,4,28,13,4,27,1,0,0,10,3,4,0,0,0
589,19,12,2013,2418,5,5,2,2,5,1,0,1,1,0,5,0,0,1,0,0
590,33,27,2013,2418,10,15,2,6,12,2,4,1,0,1,9,3,2,0,0,0
591,13,9,2013,2418,3,4,2,1,2,1,0,0,1,0,0,2,0,1,0,0
592,15,5,2013,2418,2,2,1,1,1,0,0,1,0,0,0,1,0,0,0,0
593,25,14,2013,2418,6,7,1,5,6,1,4,1,0,0,5,1,1,0,0,0
594,24,7,2013,2418,5,2,0,2,2,0,0,1,1,0,2,0,0,0,0,0
595,13,9,2013,2418,2,5,2,1,5,1,0,1,0,0,5,0,0,1,0,0
596,16,1,2013,2418,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
597,15,8,2013,2418,2,4,2,1,3,1,0,1,0,0,2,1,0,1,0,0
598,37,9,2013,2418,3,5,1,2,5,0,1,1,0,0,5,0,0,0,0,0
599,58,44,2013,2418,23,18,3,7,10,3,1,1,0,5,2,8,3,0,0,0
600,20,17,2013,2418,8,8,1,5,8,1,4,0,0,1,8,0,1,0,0,0
601,18,12,2013,2418,4,5,3,2,4,2,0,2,0,0,3,1,1,1,0,0
602,39,12,2013,2418,4,5,3,3,3,1,2,1,0,0,1,2,0,0,1,0
603,27,20,2013,2418,6,11,3,4,7,2,3,0,1,0,3,4,1,1,0,0
604,89,17,2013,2418,10,6,1,5,4,0,2,2,0,1,2,2,0,0,0,0
605,33,4,2013,2418,3,1,0,3,1,0,3,0,0,0,1,0,0,0,0,0
606,79,35,2013,2418,26,7,2,20,5,1,16,3,0,1,3,2,0,1,0,0
607,23,6,2013,2418,3,2,1,3,1,1,3,0,0,0,0,1,1,0,0,0
608,23,5,2013,2418,2,2,1,1,2,1,0,1,0,0,2,0,1,0,0,0
609,40,2,2013,2418,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0
610,18,13,2013,2418,8,3,2,4,2,1,2,0,2,0,1,1,0,1,0,0
611,14,9,2013,2418,2,5,2,1,3,1,0,1,0,0,1,2,0,1,0,0
612,21,15,2013,2418,8,4,3,7,4,3,6,1,0,0,4,0,3,0,0,0
613,13,4,2013,2418,2,2,0,1,2,0,0,1,0,0,2,0,0,0,0,0
614,11,10,2013,2418,3,4,3,3,3,1,3,0,0,0,2,1,0,0,1,0
615,57,56,2013,2418,36,19,1,20,11,1,7,10,3,0,3,8,1,0,0,0
616,32,11,2013,2418,4,5,2,3,4,2,2,1,0,0,3,1,2,0,0,0
617,57,31,2013,2418,17,11,3,15,8,2,13,2,0,0,5,3,1,1,0,0
618,66,13,2013,2418,5,6,2,5,5,1,5,0,0,0,4,1,0,1,0,0
619,14,2,2013,2418,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
620,19,11,2013,2418,4,4,3,1,4,2,0,0,0,1,4,0,1,1,0,0
621,25,19,2013,2418,10,7,2,6,6,1,2,4,0,0,5,1,0,1,0,0
622,60,17,2013,2418,8,7,2,6,6,2,4,2,0,0,5,1,2,0,0,0
623,61,10,2013,2418,5,3,2,2,2,1,1,0,0,1,1,1,0,1,0,0
624,12,6,2013,2418,2,3,1,1,2,1,0,1,0,0,1,1,1,0,0,0
625,69,10,2013,2418,5,3,2,4,2,1,3,1,0,0,1,1,0,1,0,0
626,35,13,2013,2418,6,4,3,3,3,3,0,3,0,0,2,1,3,0,0,0
627,32,25,2013,2418,9,13,3,7,11,3,6,0,1,0,9,2,3,0,0,0
628,30,25,2013,2418,9,14,2,6,12,2,3,3,0,0,10,2,2,0,0,0
629,39,19,2013,2418,7,9,3,7,8,2,7,0,0,0,7,1,1,1,0,0
630,73,48,2013,2418,29,15,4,8,9,2,0,1,1,6,3,6,1,0,1,0
631,15,11,2013,2418,4,5,2,2,3,1,0,2,0,0,1,2,0,1,0,0
632,35,6,2013,2418,2,3,1,2,2,1,2,0,0,0,1,1,1,0,0,0
633,23,15,2013,2418,8,7,0,3,6,0,0,1,2,0,5,1,0,0,0,0
634,14,3,2013,2418,2,1,0,2,1,0,2,0,0,0,1,0,0,0,0,0
635,37,21,2013,2418,15,6,0,9,5,0,6,0,3,0,4,1,0,0,0,0
636,32,20,2013,2418,5,11,4,3,7,2,1,2,0,0,3,4,1,0,1,0
638,27,24,2013,2418,17,4,3,15,3,1,14,0,1,0,2,1,0,0,1,0
639,22,21,2013,2418,11,8,2,10,5,2,9,1,0,0,2,3,2,0,0,0
640,18,2,2013,2418,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0
642,35,29,2013,2418,15,11,3,9,6,1,6,1,1,1,1,5,0,0,1,0
643,34,2,2013,2418,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0
