Course_ID,Course_Duration,Course_Duration_MOOC,Course_Duration_Lecture,Year,Courses_perYear,Hybridation_Level
579,36,18,18,2011,2666,Medium-Low Hybridation
580,12,1,11,2011,2666,Low Hybridation
581,77,74,3,2011,2666,High Hybridation
582,58,32,26,2011,2666,Medium-High Hybridation
583,89,87,2,2011,2666,High Hybridation
584,80,7,73,2011,2666,Low Hybridation
585,21,5,16,2011,2666,Medium-Low Hybridation
586,25,4,21,2011,2666,Low Hybridation
587,36,21,15,2011,2666,Medium-High Hybridation
588,20,9,11,2011,2666,Medium-Low Hybridation
589,58,3,55,2011,2666,Low Hybridation
590,14,5,9,2011,2666,Medium-Low Hybridation
591,13,1,12,2011,2666,Low Hybridation
592,19,5,14,2011,2666,Medium-Low Hybridation
593,26,19,7,2011,2666,Medium-High Hybridation
594,60,4,56,2011,2666,Low Hybridation
595,55,5,50,2011,2666,Low Hybridation
596,27,11,16,2011,2666,Medium-Low Hybridation
597,62,35,27,2011,2666,Medium-High Hybridation
598,25,24,1,2011,2666,High Hybridation
599,25,14,11,2011,2666,Medium-High Hybridation
600,28,25,3,2011,2666,High Hybridation
601,20,3,17,2011,2666,Low Hybridation
602,51,39,12,2011,2666,Medium-High Hybridation
603,77,75,2,2011,2666,High Hybridation
604,16,2,14,2011,2666,Low Hybridation
605,37,5,32,2011,2666,Low Hybridation
606,15,11,4,2011,2666,Medium-High Hybridation
607,40,37,3,2011,2666,High Hybridation
608,32,6,26,2011,2666,Low Hybridation
609,12,2,10,2011,2666,Low Hybridation
610,26,6,20,2011,2666,Medium-Low Hybridation
611,70,3,67,2011,2666,Low Hybridation
612,37,15,22,2011,2666,Medium-Low Hybridation
613,11,10,1,2011,2666,High Hybridation
614,20,18,2,2011,2666,High Hybridation
615,33,15,18,2011,2666,Medium-Low Hybridation
616,22,21,1,2011,2666,High Hybridation
617,28,15,13,2011,2666,Medium-High Hybridation
618,16,15,1,2011,2666,High Hybridation
619,13,5,8,2011,2666,Medium-Low Hybridation
620,69,57,12,2011,2666,High Hybridation
621,44,31,13,2011,2666,Medium-High Hybridation
622,32,17,15,2011,2666,Medium-High Hybridation
623,15,5,10,2011,2666,Medium-Low Hybridation
624,15,11,4,2011,2666,Medium-High Hybridation
625,40,28,12,2011,2666,Medium-High Hybridation
626,70,32,38,2011,2666,Medium-Low Hybridation
627,24,24,0,2011,2666,High Hybridation
628,65,21,44,2011,2666,Medium-Low Hybridation
629,76,8,68,2011,2666,Low Hybridation
630,76,40,36,2011,2666,Medium-High Hybridation
631,10,6,4,2011,2666,Medium-High Hybridation
632,21,18,3,2011,2666,High Hybridation
633,12,3,9,2011,2666,Medium-Low Hybridation
634,12,1,11,2011,2666,Low Hybridation
635,20,2,18,2011,2666,Low Hybridation
636,68,7,61,2011,2666,Low Hybridation
637,29,8,21,2011,2666,Medium-Low Hybridation
638,66,2,64,2011,2666,Low Hybridation
639,72,16,56,2011,2666,Medium-Low Hybridation
640,25,11,14,2011,2666,Medium-Low Hybridation
641,90,2,88,2011,2666,Low Hybridation
642,53,53,0,2011,2666,High Hybridation
643,74,30,44,2011,2666,Medium-Low Hybridation
644,40,18,22,2011,2666,Medium-Low Hybridation
645,15,8,7,2011,2666,Medium-High Hybridation
646,61,6,55,2011,2666,Low Hybridation
647,53,28,25,2011,2666,Medium-High Hybridation
648,28,13,15,2011,2666,Medium-Low Hybridation
649,23,7,16,2011,2666,Medium-Low Hybridation
650,85,59,26,2011,2666,Medium-High Hybridation
651,42,7,35,2011,2666,Low Hybridation
652,14,12,2,2011,2666,High Hybridation
653,18,3,15,2011,2666,Low Hybridation
654,15,14,1,2011,2666,High Hybridation
655,28,3,25,2011,2666,Low Hybridation
656,89,16,73,2011,2666,Low Hybridation
657,75,41,34,2011,2666,Medium-High Hybridation
658,21,3,18,2011,2666,Low Hybridation
659,12,10,2,2011,2666,High Hybridation
660,50,42,8,2011,2666,High Hybridation
661,25,0,25,2011,2666,Low Hybridation
662,20,7,13,2011,2666,Medium-Low Hybridation
663,35,8,27,2011,2666,Medium-Low Hybridation
664,31,25,6,2011,2666,High Hybridation
665,47,15,32,2011,2666,Medium-Low Hybridation
666,14,4,10,2011,2666,Medium-Low Hybridation
667,84,24,60,2011,2666,Medium-Low Hybridation
668,17,13,4,2011,2666,Medium-High Hybridation
669,14,8,6,2011,2666,Medium-High Hybridation
670,56,0,56,2011,2666,Low Hybridation
671,33,21,12,2011,2666,Medium-High Hybridation
672,13,5,8,2011,2666,Medium-Low Hybridation
673,15,6,9,2011,2666,Medium-Low Hybridation
674,19,14,5,2011,2666,Medium-High Hybridation
675,73,19,54,2011,2666,Medium-Low Hybridation
676,26,11,15,2011,2666,Medium-Low Hybridation
677,21,8,13,2011,2666,Medium-Low Hybridation
678,31,7,24,2011,2666,Medium-Low Hybridation
679,12,10,2,2011,2666,High Hybridation
680,12,4,8,2011,2666,Medium-Low Hybridation
681,20,17,3,2011,2666,High Hybridation
682,19,12,7,2011,2666,Medium-High Hybridation
683,30,6,24,2011,2666,Low Hybridation
684,15,7,8,2011,2666,Medium-Low Hybridation
685,49,0,49,2011,2666,Low Hybridation
686,50,10,40,2011,2666,Low Hybridation
687,59,23,36,2011,2666,Medium-Low Hybridation
688,14,13,1,2011,2666,High Hybridation
689,31,19,12,2011,2666,Medium-High Hybridation
690,82,62,20,2011,2666,Medium-High Hybridation
691,12,10,2,2011,2666,High Hybridation
692,27,8,19,2011,2666,Medium-Low Hybridation
693,33,1,32,2011,2666,Low Hybridation
694,14,8,6,2011,2666,Medium-High Hybridation
695,13,6,7,2011,2666,Medium-Low Hybridation
696,21,20,1,2011,2666,High Hybridation
697,85,1,84,2011,2666,Low Hybridation
698,36,26,10,2011,2666,Medium-High Hybridation
699,32,9,23,2011,2666,Medium-Low Hybridation
700,60,5,55,2011,2666,Low Hybridation
701,75,43,32,2011,2666,Medium-High Hybridation
702,20,12,8,2011,2666,Medium-High Hybridation
703,12,6,6,2011,2666,Medium-Low Hybridation
704,25,19,6,2011,2666,Medium-High Hybridation
705,20,15,5,2011,2666,Medium-High Hybridation
706,89,51,38,2011,2666,Medium-High Hybridation
707,25,11,14,2011,2666,Medium-Low Hybridation
708,11,3,8,2011,2666,Medium-Low Hybridation
709,36,7,29,2011,2666,Low Hybridation
710,10,9,1,2011,2666,High Hybridation
711,14,2,12,2011,2666,Low Hybridation
712,44,6,38,2011,2666,Low Hybridation
713,81,49,32,2011,2666,Medium-High Hybridation
714,53,23,30,2011,2666,Medium-Low Hybridation
715,79,14,65,2011,2666,Low Hybridation
716,15,2,13,2011,2666,Low Hybridation
717,41,12,29,2011,2666,Medium-Low Hybridation
718,28,18,10,2011,2666,Medium-High Hybridation
719,36,30,6,2011,2666,High Hybridation
720,78,30,48,2011,2666,Medium-Low Hybridation
721,14,8,6,2011,2666,Medium-High Hybridation
722,49,17,32,2011,2666,Medium-Low Hybridation
723,59,9,50,2011,2666,Low Hybridation
724,59,57,2,2011,2666,High Hybridation
725,32,8,24,2011,2666,Medium-Low Hybridation
726,11,6,5,2011,2666,Medium-High Hybridation
727,43,19,24,2011,2666,Medium-Low Hybridation
728,75,29,46,2011,2666,Medium-Low Hybridation
729,80,31,49,2011,2666,Medium-Low Hybridation
730,29,3,26,2011,2666,Low Hybridation
731,64,53,11,2011,2666,High Hybridation
732,13,0,13,2011,2666,Low Hybridation
733,15,11,4,2011,2666,Medium-High Hybridation
734,26,1,25,2011,2666,Low Hybridation
735,67,39,28,2011,2666,Medium-High Hybridation
736,33,18,15,2011,2666,Medium-High Hybridation
737,17,14,3,2011,2666,High Hybridation
738,19,17,2,2011,2666,High Hybridation
739,85,61,24,2011,2666,Medium-High Hybridation
740,80,68,12,2011,2666,High Hybridation
741,13,13,0,2011,2666,High Hybridation
742,79,12,67,2011,2666,Low Hybridation
743,24,5,19,2011,2666,Medium-Low Hybridation
744,66,50,16,2011,2666,Medium-High Hybridation
745,14,3,11,2011,2666,Medium-Low Hybridation
746,15,5,10,2011,2666,Medium-Low Hybridation
747,25,14,11,2011,2666,Medium-High Hybridation
748,46,7,39,2011,2666,Low Hybridation
749,27,10,17,2011,2666,Medium-Low Hybridation
750,10,2,8,2011,2666,Low Hybridation
751,12,5,7,2011,2666,Medium-Low Hybridation
752,75,68,7,2011,2666,High Hybridation
753,14,3,11,2011,2666,Medium-Low Hybridation
754,12,2,10,2011,2666,Low Hybridation
755,32,0,32,2011,2666,Low Hybridation
756,40,18,22,2011,2666,Medium-Low Hybridation
757,38,27,11,2011,2666,Medium-High Hybridation
758,32,6,26,2011,2666,Low Hybridation
759,32,6,26,2011,2666,Low Hybridation
760,52,9,43,2011,2666,Low Hybridation
761,28,9,19,2011,2666,Medium-Low Hybridation
762,38,37,1,2011,2666,High Hybridation
763,40,4,36,2011,2666,Low Hybridation
764,31,5,26,2011,2666,Low Hybridation
765,11,8,3,2011,2666,Medium-High Hybridation
766,75,67,8,2011,2666,High Hybridation
767,16,14,2,2011,2666,High Hybridation
768,12,10,2,2011,2666,High Hybridation
769,11,5,6,2011,2666,Medium-Low Hybridation
770,23,4,19,2011,2666,Low Hybridation
771,19,12,7,2011,2666,Medium-High Hybridation
772,62,25,37,2011,2666,Medium-Low Hybridation
773,15,1,14,2011,2666,Low Hybridation
774,47,36,11,2011,2666,Medium-High Hybridation
775,36,19,17,2011,2666,Medium-High Hybridation
776,25,16,9,2011,2666,Medium-High Hybridation
777,40,27,13,2011,2666,Medium-High Hybridation
778,11,8,3,2011,2666,Medium-High Hybridation
779,13,8,5,2011,2666,Medium-High Hybridation
780,10,8,2,2011,2666,Medium-High Hybridation
781,10,9,1,2011,2666,High Hybridation
782,11,1,10,2011,2666,Low Hybridation
783,13,7,6,2011,2666,Medium-High Hybridation
784,38,12,26,2011,2666,Medium-Low Hybridation
785,33,13,20,2011,2666,Medium-Low Hybridation
786,15,8,7,2011,2666,Medium-High Hybridation
787,18,16,2,2011,2666,High Hybridation
788,48,29,19,2011,2666,Medium-High Hybridation
789,74,50,24,2011,2666,Medium-High Hybridation
790,38,13,25,2011,2666,Medium-Low Hybridation
791,13,11,2,2011,2666,High Hybridation
792,23,7,16,2011,2666,Medium-Low Hybridation
793,11,6,5,2011,2666,Medium-High Hybridation
794,89,42,47,2011,2666,Medium-Low Hybridation
795,59,11,48,2011,2666,Low Hybridation
796,13,9,4,2011,2666,Medium-High Hybridation
797,19,11,8,2011,2666,Medium-High Hybridation
798,21,18,3,2011,2666,High Hybridation
799,26,11,15,2011,2666,Medium-Low Hybridation
800,13,6,7,2011,2666,Medium-Low Hybridation
801,30,26,4,2011,2666,High Hybridation
802,36,16,20,2011,2666,Medium-Low Hybridation
803,27,4,23,2011,2666,Low Hybridation
804,84,76,8,2011,2666,High Hybridation
805,22,6,16,2011,2666,Medium-Low Hybridation
806,51,31,20,2011,2666,Medium-High Hybridation
807,12,0,12,2011,2666,Low Hybridation
808,14,11,3,2011,2666,Medium-High Hybridation
809,18,12,6,2011,2666,Medium-High Hybridation
810,11,10,1,2011,2666,High Hybridation
811,20,3,17,2011,2666,Low Hybridation
812,75,10,65,2011,2666,Low Hybridation
813,28,27,1,2011,2666,High Hybridation
814,26,16,10,2011,2666,Medium-High Hybridation
815,18,7,11,2011,2666,Medium-Low Hybridation
816,57,50,7,2011,2666,High Hybridation
817,51,50,1,2011,2666,High Hybridation
818,28,27,1,2011,2666,High Hybridation
819,78,24,54,2011,2666,Medium-Low Hybridation
820,46,25,21,2011,2666,Medium-High Hybridation
821,13,3,10,2011,2666,Medium-Low Hybridation
822,70,64,6,2011,2666,High Hybridation
823,87,40,47,2011,2666,Medium-Low Hybridation
824,15,12,3,2011,2666,Medium-High Hybridation
825,21,7,14,2011,2666,Medium-Low Hybridation
826,24,2,22,2011,2666,Low Hybridation
827,13,12,1,2011,2666,High Hybridation
828,79,47,32,2011,2666,Medium-High Hybridation
829,28,13,15,2011,2666,Medium-Low Hybridation
830,30,16,14,2011,2666,Medium-High Hybridation
831,25,14,11,2011,2666,Medium-High Hybridation
832,15,8,7,2011,2666,Medium-High Hybridation
833,62,53,9,2011,2666,High Hybridation
834,22,22,0,2011,2666,High Hybridation
835,33,33,0,2011,2666,High Hybridation
836,77,65,12,2011,2666,High Hybridation
837,38,24,14,2011,2666,Medium-High Hybridation
838,37,10,27,2011,2666,Medium-Low Hybridation
839,24,11,13,2011,2666,Medium-Low Hybridation
840,18,16,2,2011,2666,High Hybridation
841,87,19,68,2011,2666,Medium-Low Hybridation
842,21,15,6,2011,2666,Medium-High Hybridation
843,13,6,7,2011,2666,Medium-Low Hybridation
844,80,69,11,2011,2666,High Hybridation
845,84,23,61,2011,2666,Medium-Low Hybridation
846,53,21,32,2011,2666,Medium-Low Hybridation
847,49,4,45,2011,2666,Low Hybridation
848,13,10,3,2011,2666,Medium-High Hybridation
849,25,20,5,2011,2666,Medium-High Hybridation
850,31,10,21,2011,2666,Medium-Low Hybridation
851,16,1,15,2011,2666,Low Hybridation
852,43,20,23,2011,2666,Medium-Low Hybridation
853,31,19,12,2011,2666,Medium-High Hybridation
854,31,31,0,2011,2666,High Hybridation
855,64,33,31,2011,2666,Medium-High Hybridation
856,16,6,10,2011,2666,Medium-Low Hybridation
857,15,13,2,2011,2666,High Hybridation
858,57,35,22,2011,2666,Medium-High Hybridation
859,32,11,21,2011,2666,Medium-Low Hybridation
860,11,10,1,2011,2666,High Hybridation
861,72,18,54,2011,2666,Medium-Low Hybridation
862,40,24,16,2011,2666,Medium-High Hybridation
863,78,28,50,2011,2666,Medium-Low Hybridation
864,68,33,35,2011,2666,Medium-Low Hybridation
865,18,17,1,2011,2666,High Hybridation
866,71,47,24,2011,2666,Medium-High Hybridation
867,38,5,33,2011,2666,Low Hybridation
868,40,24,16,2011,2666,Medium-High Hybridation
869,62,22,40,2011,2666,Medium-Low Hybridation
870,40,14,26,2011,2666,Medium-Low Hybridation
871,66,55,11,2011,2666,High Hybridation
872,31,31,0,2011,2666,High Hybridation
873,20,8,12,2011,2666,Medium-Low Hybridation
874,21,20,1,2011,2666,High Hybridation
875,70,44,26,2011,2666,Medium-High Hybridation
876,10,5,5,2011,2666,Medium-Low Hybridation
877,33,8,25,2011,2666,Medium-Low Hybridation
878,14,1,13,2011,2666,Low Hybridation
879,40,14,26,2011,2666,Medium-Low Hybridation
880,22,11,11,2011,2666,Medium-Low Hybridation
881,12,9,3,2011,2666,Medium-High Hybridation
882,21,4,17,2011,2666,Low Hybridation
883,37,26,11,2011,2666,Medium-High Hybridation
884,12,8,4,2011,2666,Medium-High Hybridation
885,19,6,13,2011,2666,Medium-Low Hybridation
886,25,24,1,2011,2666,High Hybridation
887,10,9,1,2011,2666,High Hybridation
888,12,6,6,2011,2666,Medium-Low Hybridation
889,38,24,14,2011,2666,Medium-High Hybridation
890,14,2,12,2011,2666,Low Hybridation
891,30,4,26,2011,2666,Low Hybridation
892,32,15,17,2011,2666,Medium-Low Hybridation
893,84,60,24,2011,2666,Medium-High Hybridation
894,40,5,35,2011,2666,Low Hybridation
895,61,17,44,2011,2666,Medium-Low Hybridation
896,69,26,43,2011,2666,Medium-Low Hybridation
897,75,25,50,2011,2666,Medium-Low Hybridation
898,69,66,3,2011,2666,High Hybridation
899,20,6,14,2011,2666,Medium-Low Hybridation
900,40,18,22,2011,2666,Medium-Low Hybridation
901,50,4,46,2011,2666,Low Hybridation
902,80,65,15,2011,2666,High Hybridation
903,53,14,39,2011,2666,Medium-Low Hybridation
904,22,4,18,2011,2666,Low Hybridation
905,21,16,5,2011,2666,Medium-High Hybridation
906,11,6,5,2011,2666,Medium-High Hybridation
907,14,8,6,2011,2666,Medium-High Hybridation
908,34,33,1,2011,2666,High Hybridation
909,13,4,9,2011,2666,Medium-Low Hybridation
910,13,8,5,2011,2666,Medium-High Hybridation
911,12,9,3,2011,2666,Medium-High Hybridation
912,32,4,28,2011,2666,Low Hybridation
913,38,21,17,2011,2666,Medium-High Hybridation
914,34,7,27,2011,2666,Medium-Low Hybridation
915,40,4,36,2011,2666,Low Hybridation
916,41,7,34,2011,2666,Low Hybridation
917,32,4,28,2011,2666,Low Hybridation
918,25,6,19,2011,2666,Medium-Low Hybridation
919,32,3,29,2011,2666,Low Hybridation
920,31,22,9,2011,2666,Medium-High Hybridation
921,14,3,11,2011,2666,Medium-Low Hybridation
922,14,5,9,2011,2666,Medium-Low Hybridation
923,27,2,25,2011,2666,Low Hybridation
924,12,9,3,2011,2666,Medium-High Hybridation
925,78,51,27,2011,2666,Medium-High Hybridation
926,12,5,7,2011,2666,Medium-Low Hybridation
927,39,26,13,2011,2666,Medium-High Hybridation
928,77,76,1,2011,2666,High Hybridation
929,65,5,60,2011,2666,Low Hybridation
930,30,16,14,2011,2666,Medium-High Hybridation
931,36,23,13,2011,2666,Medium-High Hybridation
932,24,5,19,2011,2666,Medium-Low Hybridation
933,72,22,50,2011,2666,Medium-Low Hybridation
934,45,1,44,2011,2666,Low Hybridation
935,72,4,68,2011,2666,Low Hybridation
936,82,47,35,2011,2666,Medium-High Hybridation
937,21,7,14,2011,2666,Medium-Low Hybridation
938,23,12,11,2011,2666,Medium-High Hybridation
939,37,21,16,2011,2666,Medium-High Hybridation
940,33,20,13,2011,2666,Medium-High Hybridation
941,56,12,44,2011,2666,Medium-Low Hybridation
942,30,22,8,2011,2666,Medium-High Hybridation
943,80,34,46,2011,2666,Medium-Low Hybridation
944,25,12,13,2011,2666,Medium-Low Hybridation
945,62,53,9,2011,2666,High Hybridation
946,18,2,16,2011,2666,Low Hybridation
947,11,7,4,2011,2666,Medium-High Hybridation
948,65,59,6,2011,2666,High Hybridation
949,64,45,19,2011,2666,Medium-High Hybridation
950,32,19,13,2011,2666,Medium-High Hybridation
951,11,8,3,2011,2666,Medium-High Hybridation
952,15,4,11,2011,2666,Medium-Low Hybridation
953,21,3,18,2011,2666,Low Hybridation
954,13,12,1,2011,2666,High Hybridation
955,15,7,8,2011,2666,Medium-Low Hybridation
956,71,6,65,2011,2666,Low Hybridation
957,33,19,14,2011,2666,Medium-High Hybridation
958,47,44,3,2011,2666,High Hybridation
959,89,80,9,2011,2666,High Hybridation
960,39,9,30,2011,2666,Medium-Low Hybridation
961,12,7,5,2011,2666,Medium-High Hybridation
962,10,5,5,2011,2666,Medium-Low Hybridation
963,64,6,58,2011,2666,Low Hybridation
964,62,24,38,2011,2666,Medium-Low Hybridation
965,53,53,0,2011,2666,High Hybridation
966,27,23,4,2011,2666,High Hybridation
967,19,2,17,2011,2666,Low Hybridation
968,12,7,5,2011,2666,Medium-High Hybridation
969,14,12,2,2011,2666,High Hybridation
970,50,26,24,2011,2666,Medium-High Hybridation
971,10,7,3,2011,2666,Medium-High Hybridation
972,36,17,19,2011,2666,Medium-Low Hybridation
973,61,15,46,2011,2666,Medium-Low Hybridation
974,30,1,29,2011,2666,Low Hybridation
975,32,30,2,2011,2666,High Hybridation
976,26,15,11,2011,2666,Medium-High Hybridation
977,28,26,2,2011,2666,High Hybridation
978,33,18,15,2011,2666,Medium-High Hybridation
979,15,13,2,2011,2666,High Hybridation
980,46,15,31,2011,2666,Medium-Low Hybridation
981,27,9,18,2011,2666,Medium-Low Hybridation
982,12,5,7,2011,2666,Medium-Low Hybridation
983,36,7,29,2011,2666,Low Hybridation
984,82,64,18,2011,2666,Medium-High Hybridation
985,35,12,23,2011,2666,Medium-Low Hybridation
986,32,21,11,2011,2666,Medium-High Hybridation
987,82,34,48,2011,2666,Medium-Low Hybridation
988,30,14,16,2011,2666,Medium-Low Hybridation
989,59,19,40,2011,2666,Medium-Low Hybridation
990,23,17,6,2011,2666,Medium-High Hybridation
991,14,1,13,2011,2666,Low Hybridation
992,37,34,3,2011,2666,High Hybridation
993,12,2,10,2011,2666,Low Hybridation
994,13,13,0,2011,2666,High Hybridation
995,11,5,6,2011,2666,Medium-Low Hybridation
996,28,5,23,2011,2666,Low Hybridation
997,14,7,7,2011,2666,Medium-Low Hybridation
998,28,6,22,2011,2666,Medium-Low Hybridation
999,84,35,49,2011,2666,Medium-Low Hybridation
1000,26,3,23,2011,2666,Low Hybridation
1001,50,28,22,2011,2666,Medium-High Hybridation
1002,36,5,31,2011,2666,Low Hybridation
1003,39,10,29,2011,2666,Medium-Low Hybridation
1004,59,53,6,2011,2666,High Hybridation
1005,40,11,29,2011,2666,Medium-Low Hybridation
1006,18,11,7,2011,2666,Medium-High Hybridation
1007,38,15,23,2011,2666,Medium-Low Hybridation
1008,16,13,3,2011,2666,High Hybridation
1009,77,7,70,2011,2666,Low Hybridation
1010,18,14,4,2011,2666,Medium-High Hybridation
1011,25,9,16,2011,2666,Medium-Low Hybridation
1012,34,25,9,2011,2666,Medium-High Hybridation
1013,12,0,12,2011,2666,Low Hybridation
1014,11,7,4,2011,2666,Medium-High Hybridation
1015,13,6,7,2011,2666,Medium-Low Hybridation
1016,26,8,18,2011,2666,Medium-Low Hybridation
1017,21,16,5,2011,2666,Medium-High Hybridation
1018,27,22,5,2011,2666,High Hybridation
1019,34,18,16,2011,2666,Medium-High Hybridation
1020,12,4,8,2011,2666,Medium-Low Hybridation
1021,30,8,22,2011,2666,Medium-Low Hybridation
1022,34,16,18,2011,2666,Medium-Low Hybridation
1023,31,10,21,2011,2666,Medium-Low Hybridation
1024,20,4,16,2011,2666,Low Hybridation
1025,14,14,0,2011,2666,High Hybridation
1026,72,22,50,2011,2666,Medium-Low Hybridation
1027,30,24,6,2011,2666,Medium-High Hybridation
1028,34,27,7,2011,2666,Medium-High Hybridation
1029,72,64,8,2011,2666,High Hybridation
1030,23,20,3,2011,2666,High Hybridation
1031,39,28,11,2011,2666,Medium-High Hybridation
1032,28,9,19,2011,2666,Medium-Low Hybridation
1033,38,14,24,2011,2666,Medium-Low Hybridation
1034,22,15,7,2011,2666,Medium-High Hybridation
1035,12,1,11,2011,2666,Low Hybridation
1036,39,9,30,2011,2666,Medium-Low Hybridation
1037,29,17,12,2011,2666,Medium-High Hybridation
1038,82,34,48,2011,2666,Medium-Low Hybridation
1039,14,4,10,2011,2666,Medium-Low Hybridation
1040,36,24,12,2011,2666,Medium-High Hybridation
1041,12,9,3,2011,2666,Medium-High Hybridation
1042,16,14,2,2011,2666,High Hybridation
1043,17,16,1,2011,2666,High Hybridation
1044,29,13,16,2011,2666,Medium-Low Hybridation
1045,77,75,2,2011,2666,High Hybridation
